id	tweet	subtask_a
5081	Στην Ελλαδα ζουμε Ολοι εχουμε εξαπατηθει οικτρα απο κομματα και κυβερνησεις αλλα πιο γλοιωδες ειδος απο τον εξαπατημενο που ομως επιμενει να γλύφει εκει που εφτυνε διοτι δεν εχει το αναστημα να παραδεχθει οτι πιαστηκε μαλακας δεν υπαρχει	OFF
8535	#erwtasmeta Τόσο έρωτα έχει πάθει μαζί τής ό Κωνσταντίνος. Ασυγκράτητος.	NOT
940	@USER Εσύ είσαι χαζό	NOT
561	Το προβλημα με τους συριζαιους που βγαινουν στην τηλεοραση ειναι οτι σου δημιουργουν την εντυπωση πως τους δερνουν οι γυναικες τους.	NOT
5372	"""Τι έχουν στο μυαλό τους (και την ζωή τους) οι γυναίκες που μιλάνε για παρενοχληση/παραβίαση. Τι ΔΕΝ έχουν στο μυαλό τους οι άντρες όταν λένε notallmen και """"μην είστε οργισμένες, εμείς θέλουμε να σας φροντίζουμε"""""""	NOT
7200	Ρε παιδια, Βλεπουμε #XFactorGR μεξικανικο μεταγλωτισμενο; Τι γινεται; @USER	NOT
903	@USER Χαίρομαι που είσαι καλά! Χαίρομαι για σένα ειλικρινά! Μου αρέσει πολύ η εκπομπή σου..	NOT
7037	Κωνσταντίνα...ΚΡΙΜΑ #gntmgr	NOT
983	Εμείς εδώ στην Ελλάδα, είμαστε πολύ μαλάκες δε ξέρω.... Άν σκεφτείς, πως την ώρα που η κλειτορίδα της βασίλισσας χτυπούσε κόκκινο, εμείς εδώ τρώγαμε γάτες και σκύλους!	OFF
9412	#gntmgr «Ηρθαμε στο ξενοδοχείο Branco και με το που μας ανεβάσανε τις βαλίτσες, έσκασε μύτη ο ρεσεψιονίστ και μας ζήτησε 25% προμήθεια απο τις βραδυνές βίζιτες αν προκύψουν»	OFF
5856	#GNTMgr Αννα-Μαρία feeling ΑΣΠΑ στην τοποθεσία GNTM	NOT
3305	θαρραλέος δεν είσαι όταν δεν έχεις τίποτα να χάσεις. θαρραλέος είσαι όταν έχεις τα πάντα να χάσεις και μπαίνεις ολ ιν.	NOT
4999	Δε παν να σφάζονται οι Αρμένιοι,στον Γκιονη του ο Μίλτος κατεβαζει μπόμπες με Ρωσιδες.. #KOKKINOPOTAMI	NOT
3024	"""#MasterChefGR_Xeftiles Παγωτό ρούμι,ΧΩΡΙΣ ρούμι!Παγκόσμια πρωτοτυπία,από την """"πρώτη Ελληνίδα μαστερ σεφ""""-μη ξεράσω..."""	NOT
7709	Μέσα στην κατσαρόλα είχε το κινητό η τεκνατζού; Το πιο λογικό. Απορώ πως δεν το σκέφτηκα #ErwtasMeta	OFF
7516	@USER Να καλυφθει τηλεοπτικα η Προανακριτικη για την #Novartis .... #κυβερνηση_Μητσοτακη #παρελαση #Βορίδη #gntmgr	NOT
596	Πέτρος: «Να ρωτήσουμε τις Μέλισσες, εμείς δεν το έχουμε ξαναπάρει». Ευτυχώς, έχει χιούμορ. #giatinparea	NOT
4695	Ο τραγουδιστής θελει μαθηματακια ακομα μηπως και στρωσει.#giatinparea	NOT
1421	#poweroflovegr #skaipolxeftiles Καθόλου στενάχωρη η Χριστίνα......	NOT
9570	Τα κοριτσια φωτο με τις κοτες και οι κριτες κανουν τις κοτες! Αντι να πεταξουν εξω την Σκατια, το περνανε στο ντουκου. Αισχος!#gntmgr	OFF
2971	@USER Αν οι άντρες γίνουν ζιγκολό θα πεθάνουν από την πείνα γιατί οι γυναίκες δεν είναι λιγούρια. Νοιώθεις καθόλου;	NOT
969	Θελει να ειναι εκκεντρικια #shoppingstar	NOT
8514	Ω μωρε τον γλυκουλη. Τον κραταμε. #erwtasmeta	NOT
6614	@USER Μπράβο. Αυτό ακριβώς αποδεικνύει ότι πρόκειται για πρόσφυγες και όχι οικονομικούς μετανάστες. Έφυγαν και τμήματα της μεσαίας τάξης από τη Συρία, πιθανότατα πολλά χρόνια πριν και το διάστημα αυτό έμειναν στην Τουρκία. Δεν καταλαβαίνω γιατί πρέπει να είναι ταλαιπωρημένοι.	NOT
942	Είδα την ανάρτηση του SDNA για τον Παπαμακάριο... Ντρέπομαι πραγματικά για κάποιους άντρες ... Ρε μαλάκες μην ξεσπάτε πάνω στις γυναίκες τα δικά σας θέματα .	OFF
7690	Προκαλωωωωωω Τον Κερέμ να βγάλει την στολή κ να βουτήξει στην θάλασσα. Γυμνός #kokkinopotami	NOT
4740	@USER Μεγάλε έχουμε 21 αιώνα...είσαι ντιπ ζαβό...μπεεεεε	OFF
7741	Όχι Σουζάνα μου, εγώ θα ξυπνήσω και δεν θα σε θυμάμαι #GNTMgr	NOT
2229	@USER Αυτο ειναι καταντια. Ουτε για φτυσιμο αξιζεις. Σιχαμα.	OFF
6034	Τα λόγια περισσεύουν #erwtasmeta	NOT
198	"""Σούπερ Εμετικός Τίτλος... """"Μεγάλη Κεντρο Αριστερή Προοδευτική Συμμαχία""""... #Ελλάδα #ΞΑΝΑΕΡΧΕΤΑΙ #ΚΙΝΑΛ #syriza_xeftiles #εκλογες2019 #εκλογες #ΣΥΡΙΖΑ_ξεφτιλες #Συριζα_τελος #Φωφη"""	OFF
407	Εγκεφαλικό επεισόδιο: Με τι το μπερδεύουν όταν συμβαίνει στις γυναίκες	NOT
9755	@USER Εμένα στα 25 μου δεν μου έχει τύχει φίλος που να μην το πήγε κάποια στιγμή στο ερωτικό. Δεν πιστεύω ότι θα πλησίαζε ένας άνδρας μια γυναίκα για να γίνουν φίλοι	NOT
8241	Χαχα κλαιω μωρή Αννιτα #annitakoita	NOT
507	Που είσαι ρε @USER ;	NOT
5961	Έλα ρε Ποντιαρα, φτιάξε μας ! #TheVoiceGR	NOT
6586	μωρή πουτάνα	OFF
9980	Αναρωτιόμουν γιατί οι περισσότερες γυναίκες κράζουν τον Ολυμπιακό μέχρι που κατάλαβα ότι έχουν γκομενους που δεν τις γαμανε για τα ποδοσφαιρικά.	OFF
997	Ο Μπενυ είναι εγκληματίας,ο Καμίνης απλά μαλακας	OFF
8064	Ας ηρεμήσει λίγο ο Μπράτης με τα πατσγουορκ φορέματα. Είναι αρχιτεκτονική λέει, ο Τσίλερ #gntmgr	NOT
6251	@USER Αν μέρει συμφωνώ. Όμως, σήμερα στην Τουρκία κατοικούν πάνω από 30 εκατομμύρια εξισλαμισμένοι Έλληνες. Επίσης, οι 600 χιλιάδες μουσουλμάνοι που αντηλλάγησαν με την συνθήκη της Λωζάνης, ήταν 100% εξισλαμισμένοι Έλληνες αφού, οι λίγοι Τούρκοι είχαν ήδη φύγει με τους πολέμους.	NOT
10281	Ρε γυναίκα κάνε τά κεφτεδάκια λίγο πιο μεγάλα έφαγα 42 για να χορτάσω Μπιφτέκια ήταν	NOT
6521	Ο άλλος έκανε κολεγια με έμπορο όπλων και περιμένει ειλικρίνεια #KOKKINOPOTAMI	NOT
1668	Βίκυ μου, το μοτίβο, όπως και το παλτό, δεν αλλάζουν στον πληθυντικό! Έλεος... τα μοτίβα! #shoppingstar	NOT
5799	Ρε Νικόλα,ήταν και στο τωρινό σου κανάλι το Όσο έχω εσένα. Θα έπρεπε να ξέρεις 1-2 πράγματα. #kalomesimeraki	NOT
858	Οι #νδ_ξεφτίλες και το #ΚΙΝΑΛ συνεταιράκια απο παλιά, παίζουν επικοινωνιακά παιχνίδια με τον Βενιζέλο. Μετά τις #εκλογές2019 θα συγκυβερνήσουν παρεΐτσα και ο Βενιζέλος θα πάρει υπουργείο. Μην τσιμπάτε ...	NOT
8662	Α αυτοκόλλητοι γίνανε ΤΑ ΝΕΥΡΑ ΜΟΥ #kokkinopotami	NOT
6848	Ο μόνος που το ευχαριστήθηκε πραγματικά είναι ο ψαράς. #gntm #gntm2 #GNTMgr	NOT
7676	Χαχα λέει έφυγε λέει η Μαρία άντε στο καλό θα πω εγώ #gntmgr	NOT
1451	@USER Άει στο διάολο, συγκινήθηκα...	OFF
1372	@USER Ειδηκά άμα είσαι πχ σκύλος και ο άλλος κρατάει ανοιχτή κονσέρβα βοδινό με λαχανικά	NOT
2907	Ο Ψινακης επανω απο τους ΑΝΕΛ. Η ξεφτιλα του μΠανου δεν εχει προηγουμενο...	NOT
8110	Βρε Κέισι με την ουλίτιδα #gntmgr	NOT
1939	"""@USER """"Είσαι κ@USER Νταλάκα""""..."""	NOT
3323	@USER Ποια αρχιδια μωρη ξεκωλιαρα; Ακόμα Ζαλισμενος από την πουτσα της Κυριακής είσαι;	OFF
5971	"""Μόνο εγώ βαριέμαι άπειρα τα """"μαγικά"""" σόου; #GNTMgr"""	NOT
8402	Για τη φίλη σας τη Σουζάνα, λέξη δεν λέτε που τα πήγε χάλια. #gntmgr	NOT
9661	Ηρθες για να φυγεις παλι #gntmgr	NOT
9565	ο θεοφανους την ειπε στο τσαουσοπουλο για την αντιγραφη μαχαιριτσα που το πε τωρα αλλα και ο ιδιος σε εντελως ακυρη στιγμη ειπε για το στεφανι #xfactorgr	NOT
4556	"""Ένα ακόμα καλό του #mexritelous είναι ότι ανάγκσε διάφορους πρόσφυγες της λεωφόρου με ψευτομπασκετικά προφίλ να εκγαταλείψουν το υποκριτικό """"δεν ασχολούμαι με τη διαιτησία"""" και να περάσουν στην τίμια και καθαρή υπεράσπιση της ΚΕΔ και των Αναστόπουλων."""	NOT
8220	Κυρία Έλλη love u #gntmgr #gntm2	NOT
4091	Θελουμε τα σκυλιά μόνιμα στην εκπομπή σου Νικολα! #giatinparea	NOT
2922	Συμπέρασμα: α. Σκάστε μαλάκες συριζαίοι, δεν σας φταίνε οι κκεδες για την ανικανότητά σας (και είστε ηλίθιοι αν περιμένετε ψήφους από αυτούς). β. Σκάστε μαλάκες κκεδες. Σταματήστε να ακυρώνετε τα μικρά, συνεχίστε να διεκδικείτε τα μεγάλα (αλλιώς θα πάτε στο 3%)	OFF
2607	καλο το ποδοσφαιρο αλλα στειλτε τα παιδια σας σε καποια θεατρικη ομαδα ολοι οι δημοι εχουν, δε θα γινει αδερφη ο γιος σου αν ειναι μελος θεατρικης ομαδας	OFF
4837	@USER αντε μου στο διαολο....οταν τρως κ πινεις Μ.Παρασκευή σου μιλησε κανεις ρε σίχαμα;	OFF
4051	@USER Έχεις πρόβλημα με τους τσιγγάνους Έλληνες πολίτες και τους μετανάστες; πιο ακριβώς; θεωρείς ότι είσαι κάτι καλύτερο ανώτερο;	NOT
5518	Ξυπνάς, διαβάζεις για σοδομισμό, άπορη κορασίδα, καπάκι πουτάνες και ναρκωτικά. Με ολίγη από ωριμότητα για το θεαθήναι. Ευτυχώς δε δουλεύω σήμερα κι η μανούλα έφτιαξε γεμιστά. Α και μου σηκώνεται μια χαρά. Club 40+.️	OFF
